Year,MNO,RFNSA ID,Latitude,Longitude,GSM900,IoT700,WCDMA850,WCDMA2100,LTE700,LTE850,LTE900,LTE1800,LTE2100,LTE2600,NR700,NR850,NR2100,NR2600,NR3600,NR26000,Co_funded,Co_contribution_program,Round
2024,Telstra,2000056,-33.87372,151.20686,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000056,-33.87372,151.20686,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000057,-33.86652,151.20585,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000057,-33.86652,151.20585,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000058,-33.86832,151.21135,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000059,-33.86305,151.211435,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000060,-33.86361,151.2072,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000061,-33.86829848,151.2073446,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000062,-33.87273,151.20745,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000063,-33.86406,151.20622,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000064,-33.869109,151.207281,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000064,-33.869109,151.207281,,Y,Y,,Y,Y,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,2000072,-33.8752,151.199614,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000074,-33.86685,151.20827,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000075,-33.8703,151.2101,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000075,-33.87029,151.20963,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2000075,-33.8703,151.2101,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2000076,-33.86182,151.21364,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000077,-33.85438,151.20909,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000078,-33.869228,151.2185074,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000082,-33.86738,151.21094,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000083,-33.86216,151.20319,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000084,-33.87866,151.20888,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000084,-33.87866,151.20888,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000085,-33.86428,151.20356,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000088,-33.86283,151.20695,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000102,-33.86215,151.20979,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000119,-33.87814,151.20891,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000131,-33.87313,151.20823,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000136,-33.87334,151.19936,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2000139,-33.86543,151.21002,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000141,-33.86651,151.208822,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000142,-33.86285,151.20843,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2000143,-33.87571,151.20879,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,Y,,,
2024,Telstra,2000144,-33.87829,151.20345,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000156,-33.87644,151.20627,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000156,-33.87645,151.20625,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000165,-33.868491,151.208954,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000165,-33.868491,151.208954,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000167,-33.86697,151.21159,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000169,-33.857993,151.214784,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000170,-33.87065,151.2075,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000170,-33.87055,151.20793,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000172,-33.87187,151.20977,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000173,-33.874017,151.202519,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000177,-33.86581,151.20286,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2000177,-33.86581,151.20286,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000181,-33.87138,151.2044,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000183,-33.87039,151.20911,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2000185,-33.86158,151.20643,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000186,-33.877784,151.208014,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000190,-33.86654,151.20424,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000191,-33.86926,151.20389,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000199,-33.86433,151.20794,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000203,-33.86409,151.20788,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000205,-33.87117,151.20591,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000207,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000209,-33.879859,151.203827,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000211,-33.868668,151.211166,,,,,,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2000211,-33.868668,151.211166,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000220,-33.86839,151.20412,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000222,-33.86555,151.20453,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000224,-33.87365,151.20937,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000225,-33.86736,151.20409,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000226,-33.86837,151.2067,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000227,-33.86597,151.20461,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000228,-33.86466,151.21194,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000229,-33.86453,151.21128,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000229,-33.86453,151.21128,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000230,-33.86466,151.20436,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000231,-33.8715,151.2086,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000232,-33.87061,151.20575,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000233,-33.86763,151.21196,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000234,-33.86669,151.20953,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000236,-33.8645,151.21003,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000238,-33.86788,151.20685,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000240,-33.86673,151.20865,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000241,-33.86757,151.20416,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000242,-33.86485,151.20775,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000243,-33.86154,151.20796,,,Y,,,,,Y,Y,Y,,,,,,,,,
2024,Telstra,2000244,-33.87624,151.21237,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000245,-33.87501,151.20937,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000246,-33.877,151.21062,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000250,-33.871839,151.207857,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000252,-33.87089,151.20752,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000257,-33.87012,151.2068,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2000262,-33.86335,151.20928,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000264,-33.874779,151.206549,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000265,-33.87302,151.20946,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000267,-33.87257,151.20291,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000268,-33.87699,151.20661,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000269,-33.83899,151.21059,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000271,-33.87473,151.20876,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000272,-33.87898,151.206623,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000277,-33.87568,151.20921,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000282,-33.87654,151.20793,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000286,-33.86645,151.20217,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000296,-33.86958664,151.207656,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000297,-33.86733,151.21028,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000300,-33.8706,151.2044,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000302,-33.86051,151.20347,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2000303,-33.85792,151.20312,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000316,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000317,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000320,-33.87012,151.20918,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000321,-33.86482,151.21081,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000325,-33.86401,151.203705,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000337,-33.87224,151.20875,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000346,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000347,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000348,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000349,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000350,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000351,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000352,-33.8667,151.2111,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000360,-33.8674,151.20881,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000371,-33.8656,151.20513,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000372,-33.86354,151.20202,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000387,-33.86245,151.20802,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000393,-33.87687,151.20058,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000396,-33.862331,151.212654,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,Y,,,
2024,Telstra,2000443,-33.85717,151.20453,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000444,-33.8655,151.21077,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2000445,-33.87806,151.20134,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000446,-33.87271,151.198663,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2000450,-33.880726,151.205692,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2000496,-33.879,151.20578,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000574,-33.86151,151.21136,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000578,-33.86874,151.20822,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000582,-33.86668,151.20588,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000591,-33.878536,151.20473,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000593,-33.87797,151.20722,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000595,-33.87693,151.20957,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000597,-33.86614,151.20867,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000598,-33.86694,151.20331,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000601,-33.87289,151.205008,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000602,-33.87322,151.21012,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000604,-33.87428,151.206967,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000606,-33.8635,151.20905,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000608,-33.86556,151.212435,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000609,-33.86635,151.21056,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2000610,-33.86446,151.21065,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000611,-33.8676,151.20974,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2000613,-33.87067,151.20814,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000616,-33.86776,151.21215,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000617,-33.87071,151.20621,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000626,-33.87347,151.20482,,Y,,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2000627,-33.86343,151.20548,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000631,-33.86747,151.20181,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000639,-33.87181,151.20929,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000641,-33.87086,151.203975,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000645,-33.85837,151.21527,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000650,-33.87037,151.20255,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000655,-33.86757,151.204747,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000662,-33.86318,151.21199,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000663,-33.86234,151.20126,,Y,,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2000664,-33.87086,151.207903,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000666,-33.86528,151.206535,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000667,-33.86914,151.20499,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000670,-33.87898,151.207063,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000671,-33.87088,151.21048,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000673,-33.87518,151.20432,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000674,-33.87534,151.20953,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000676,-33.873952,151.208124,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000677,-33.87512,151.20802,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000679,-33.87234519,151.2041034,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000681,-33.872701,151.206099,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000682,-33.87201,151.20827,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000683,-33.8697,151.20366,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000684,-33.863683,151.203887,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000685,-33.865017,151.205508,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000686,-33.867626,151.20522,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000687,-33.868637,151.205306,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000688,-33.868621,151.206128,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000692,-33.864012,151.212684,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000693,-33.86509,151.211713,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000694,-33.859289,151.213321,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000705,-33.87402,151.20409,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000709,-33.86329,151.21097,,,,,,,,,,,,,,,,Y,,,
2024,Telstra,2000723,-33.87845,151.211052,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000724,-33.870538,151.213113,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000725,-33.86232,151.2092,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000727,-33.86487,151.20327,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000729,-33.8689,151.21732,,,,,,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2000731,-33.86286,151.20769,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2000734,-33.86379,151.210665,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2000749,-33.867283,151.20717,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2000766,-33.867206,151.209553,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2006001,-33.88852,151.19066,,Y,Y,,Y,,,Y,,Y,,,,Y,Y,,,,
2024,Telstra,2007001,-33.88058,151.20046,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2007003,-33.87687,151.19266,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2007005,-33.87551,151.19782,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2007006,-33.879,151.19801,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2007007,-33.882953,151.194079,,,,,,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2007008,-33.87909,151.19977,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2008003,-33.8885,151.20063,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,2008007,-33.88432,151.20307,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2008008,-33.88466,151.19561,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,2008018,-33.88741,151.183534,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2008020,-33.88904,151.19161,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,2009001,-33.86645,151.19163,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2009003,-33.87182,151.19477,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2009006,-33.8735,151.19251,,Y,Y,,Y,,,Y,,Y,,,,Y,Y,,,,
2024,Telstra,2009007,-33.86881,151.19682,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2009012,-33.86945,151.19564,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2009012,-33.86803,151.1946,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2009013,-33.87109,151.19793,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,2009014,-33.86755,151.1978,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2009015,-33.865326,151.195962,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2009016,-33.869596,151.196774,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2009018,-33.86667,151.19592,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2009020,-33.86846,151.19383,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2009035,-33.86743,151.19804,,,,,,,,,,Y,,,,,,Y,,,
2024,Telstra,2010003,-33.87813,151.22234,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2010004,-33.88964,151.21142,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2010006,-33.88194,151.216669,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2010007,-33.8864,151.2088,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2010011,-33.875716,151.217127,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2010012,-33.8851,151.2178,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2010013,-33.8842,151.21034,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2010024,-33.87734,151.21237,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2010025,-33.878647,151.213444,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2010028,-33.8813,151.22057,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2010035,-33.87773,151.21732,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2010060,-33.88088,151.214947,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2010105,-33.87916,151.215277,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2010108,-33.88127,151.21141,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2010112,-33.879116,151.21059,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,2011001,-33.86629,151.224821,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,2011002,-33.87441,151.21822,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2011003,-33.87055,151.22487,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2011007,-33.87376,151.22258,,Y,,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2011010,-33.87542,151.22577,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,2011012,-33.86768,151.22589,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,2011013,-33.86528,151.224366,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,2011017,-33.87318,151.22481,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,2011052,-33.86591,151.2266,,Y,,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2015001,-33.89626,151.19589,,Y,Y,,Y,,,Y,,Y,,,,Y,,,,,
2024,Telstra,2015003,-33.90972,151.19891,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2015007,-33.91826,151.19379,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2015010,-33.89467,151.19533,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2015019,-33.89556,151.195465,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,2015053,-33.89988,151.185437,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,2015056,-33.91089,151.189755,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,2015058,-33.91708,151.18659,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2015060,-33.90455,151.20096,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2015064,-33.9182,151.1893,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2015066,-33.91942,151.189648,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,2016002,-33.89186,151.19868,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2016003,-33.89231,151.21653,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,2016005,-33.89294,151.20236,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2016011,-33.896809,151.210975,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2016015,-33.89032,151.20515,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2016031,-33.89177,151.198203,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,2017004,-33.90083,151.20275,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2017008,-33.90533,151.205781,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2017015,-33.90516,151.21308,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,2017028,-33.89713,151.21285,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2017035,-33.91001,151.202948,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2018002,-33.93364,151.21124,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2018003,-33.9199,151.20258,,Y,Y,,Y,,,Y,,Y,,,,Y,,,,,
2024,Telstra,2018011,-33.912562,151.207913,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,,,,
2024,Telstra,2018012,-33.927398,151.214763,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2018018,-33.92491,151.20729,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2018027,-33.91376,151.20323,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,2019004,-33.94597,151.21968,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,2019005,-33.9597078,151.2111993,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,2019006,-33.95071,151.202837,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,2019007,-33.94599,151.20207,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2019010,-33.96245,151.21764,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2019011,-33.9471,151.19091,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2019012,-33.941985,151.217451,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,2019015,-33.93997,151.19653,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2020001,-33.92235,151.18074,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2020005,-33.924799,151.188043,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,2020008,-33.929323,151.193992,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,2020009,-33.93416,151.17938,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,2020010,-33.923217,151.187345,,,Y,,,,,Y,,,,,,,,,,,
