Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT700,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600,NR900,NR2100,NR2300,NR3500,NR26000,Co_funded,Co_contribution_program,Round
2024,Optus,4560003,-26.60531574,152.9892534,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4560005,-26.61044,153.02503,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4560006,-26.638751,152.964265,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4560007,-26.62196,152.952274,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4560009,-26.627717,153.069319,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4560012,-26.617925,152.930683,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,4560022,-26.646029,152.989078,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4561002,-26.553542,152.956065,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4561003,-26.501397,152.942789,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4561009,-26.575055,152.95898,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4562001,-26.46904,153.047329,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4562002,-26.47729,152.94193,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4562004,-26.456291,152.979496,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4563002,-26.423158,152.854083,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4563008,-26.4376,152.92062,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4563012,-26.4123,152.906,Y,,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4564002,-26.634354,153.094221,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4564005,-26.609369,153.083703,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565001,-26.39261423,153.0180971,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565003,-26.416684,153.002242,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565004,-26.39209,153.038815,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565005,-26.377935,153.032666,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565006,-26.362189,152.999819,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4565007,-26.27539,152.98735,Y,Y,,Y,,Y,Y,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4565009,-26.298824,152.936305,Y,Y,,Y,,,Y,,,Y,Y,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4566001,-26.413007,153.041685,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4566003,-26.40096,153.063142,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4567002,-26.387116,153.088441,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4567003,-26.395222,153.094441,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4567005,-26.428428,153.106472,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4567006,-26.405679,153.109692,,Y,,,,Y,,,,,,,,,,,
2024,Optus,4567008,-26.410397,153.085455,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4567012,-26.384369,153.097789,,,,,,Y,Y,,,,Y,,,,,,
2024,Optus,4568002,-26.39831,152.816643,Y,Y,,Y,,,Y,,,,,,,,,,
2024,Optus,4568003,-26.36543,152.86971,Y,Y,,Y,,,Y,,Y,,,,,,,,
2024,Optus,4570003,-26.2959,152.667482,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4570005,-26.114888,152.61477,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,4570013,-25.965685,152.584786,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4570016,-26.068525,152.758762,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4570021,-26.05373,152.39326,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4570022,-26.191843,152.668039,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4570025,-26.173197,152.670872,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4570026,-26.186631,152.659255,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4570027,-26.3651,152.68507,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4570034,-26.33511,152.72072,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4570042,-26.255426,152.680084,Y,,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4570050,-26.468522,152.668305,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4570053,-26.20783,152.58742,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4570060,-26.281899,152.735517,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,4570071,-26.200187,152.665777,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4570076,-26.205069,152.643293,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4572001,-26.67265,153.1001,,,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4573001,-26.470018,153.095627,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4573002,-26.573493,153.086079,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4573003,-26.51702,153.08683,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4573004,-26.546896,153.098749,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4573006,-26.526954,153.071413,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4573007,-26.503297,153.070398,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4573009,-26.565484,153.070735,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4573013,-26.538664,153.07919,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4574001,-26.577794,152.720914,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4574004,-26.64082,152.77245,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4575001,-26.700842,153.129091,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4575006,-26.728278,153.125051,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4575007,-26.702523,153.130779,,,,,,Y,,,Y,,,,,,,,
2024,Optus,4575008,-26.74377,153.11426,,Y,,,,Y,,,Y,,,,,,,,
2024,Optus,4575010,-26.745652,153.126413,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,4575013,-26.747899,153.112921,,Y,,,,,,,Y,,,,,,,,
2024,Optus,4580001,-25.911998,153.007029,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4580002,-25.951271,152.98042,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4580005,-25.969878,152.985047,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4581001,-25.38945,153.03319,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4581002,-25.910515,153.095882,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4600001,-26.091278,152.238881,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4600002,-26.14387,152.18483,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4601001,-26.17881,152.06171,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4605003,-26.18529,151.957271,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,4606002,-26.327326,151.88077,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4608001,-26.368439,151.814186,Y,,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4610001,-26.53027,151.850046,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4610004,-26.60078,151.868303,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4610011,-26.43686,151.83445,Y,Y,,Y,,Y,Y,,,Y,Y,,,,Y,Federal Mobile Black Spot Program (MBSP),5
2024,Optus,4610015,-26.625535,151.705621,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4610017,-26.543701,151.842654,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4610021,-26.351046,151.456421,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,Y,Federal Mobile Black Spot Program (MBSP),5
2024,Optus,4613003,-26.138499,151.608799,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4615002,-26.664788,152.008661,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4615010,-26.84794,151.79599,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4615012,-26.786656,151.944321,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4621001,-25.426557,152.117436,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4621005,-25.513194,152.041705,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4625001,-25.563454,151.50482,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4625005,-25.632218,151.611365,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4626001,-25.585571,151.292113,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4630004,-24.858581,151.16713,Y,Y,,Y,Y,,,,,,,,,,,,
2024,Optus,4650001,-25.519819,152.688112,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4650004,-25.852134,152.598556,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4650005,-25.714142,152.614415,Y,Y,,Y,Y,,,,,,,,,,,,
2024,Optus,4650010,-25.398801,152.763735,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4650017,-25.543796,152.697321,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4650024,-25.71389,152.90297,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4650026,-25.522689,152.604248,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4650028,-25.565377,152.667315,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4650029,-25.673391,152.888022,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4650032,-25.510049,152.661029,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4650035,-25.47937,152.72113,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4650046,-25.4659,152.66412,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4650048,-25.539094,152.71971,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4655001,-25.28,152.67286,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4655002,-25.310786,152.832006,,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,4655003,-25.289923,152.903916,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4655004,-25.313242,152.891478,Y,Y,,Y,Y,Y,Y,,,,,,,,,,
2024,Optus,4655005,-25.280379,152.839985,,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4655008,-25.290217,152.74504,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4655009,-25.28493,152.8625,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4655010,-25.397214,152.900765,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4655011,-25.263615,152.813001,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4655015,-25.279056,152.820816,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4655018,-25.29114,152.87576,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4655023,-25.359929,152.774159,Y,,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4655028,-25.299656,152.862683,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4655029,-25.359396,152.889038,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4655037,-25.298615,152.799116,,,,Y,,Y,Y,,Y,,,,Y,,,,
2024,Optus,4659001,-25.324246,152.537457,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4659006,-25.201919,152.609151,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4659007,-25.313889,152.566397,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4660001,-25.235436,152.280744,Y,Y,,Y,,,Y,,Y,,,,,,,,
2024,Optus,4660002,-25.072377,152.237858,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4660003,-25.212504,152.179275,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4660007,-25.09992,152.550108,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4660014,-25.194565,152.513248,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4660017,-25.174407,152.349562,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4660019,-25.22419,152.24745,Y,Y,,Y,,,Y,,,,,,,,,,
2024,Optus,4660023,-25.291064,152.412676,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4662001,-25.407191,152.616033,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4662004,-25.34077,152.593599,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4670002,-24.842919,152.426846,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4670003,-24.959982,152.233922,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4670006,-24.887022,152.324757,,Y,,,,,Y,,,,,,,,,,
2024,Optus,4670007,-24.866394,152.349693,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4670014,-24.713548,152.272461,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4670017,-24.764869,152.411892,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4670018,-24.893099,152.359061,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4670019,-24.86422,152.378037,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4670020,-24.899094,152.477227,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,4670022,-24.872235,152.272006,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,4670023,-24.924548,152.274038,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4670024,-24.850873,152.340303,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4670025,-24.82263,152.46385,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4670026,-25.005659,152.208995,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4670032,-24.746773,152.158397,Y,Y,,Y,,Y,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4670041,-24.868948,152.335597,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4670042,-24.527,152.01166,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4670048,-24.83788,152.47194,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4670050,-24.909901,152.309393,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,4670051,-24.919984,152.377199,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4670054,-24.874241,152.30365,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4670058,-25.023191,152.372816,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4670063,-24.837086,152.394253,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,4670070,-24.880194,152.347727,Y,,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4670073,-24.863635,152.364295,Y,,,Y,,Y,Y,,,,Y,,Y,,,,
2024,Optus,4671001,-25.188668,152.020758,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4671002,-24.9118,151.840827,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4671003,-25.003215,151.953426,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4671016,-24.96954,152.04053,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4674004,-24.702259,151.962464,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4674006,-24.634342,151.903939,Y,,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4676001,-24.744042,151.677159,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4677001,-24.167842,151.884253,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4677002,-24.471005,151.597063,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4677003,-24.311635,151.62442,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4677004,-24.216108,151.896252,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4677009,-24.293899,151.779999,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4678003,-24.100434,151.628149,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4680001,-23.976376,151.209712,,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4680003,-23.868448,151.255481,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4680005,-23.841455,151.255365,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4680006,-24.131989,151.445861,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4680007,-23.982772,151.293317,,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4680012,-23.935905,151.242645,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4680013,-23.877091,151.210016,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4680021,-24.19882,150.760023,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4680025,-23.95839,151.37248,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4680026,-23.946245,151.347205,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,4680027,-23.856543,151.270309,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4680030,-23.85058,151.24865,,Y,,Y,Y,,,,Y,,,,,,,,
2024,Optus,4680031,-23.87161,151.24055,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4680032,-23.89292,151.25626,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4680033,-23.8568,151.226752,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4680037,-23.8794,151.242101,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4680038,-23.777821,151.215002,,Y,,,,,,,,,,,,,,,
2024,Optus,4680039,-23.768969,151.195448,,Y,,,,,,,,,,,,,,,
2024,Optus,4680043,-23.91618,151.18703,,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4680050,-23.90593,151.28601,Y,,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4694001,-23.804694,151.126061,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4695002,-23.920698,151.052639,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4695003,-23.82129,150.98143,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4697001,-23.729347,150.815067,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4699001,-23.729618,150.536078,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4700001,-23.337321,150.577029,Y,Y,,Y,,,Y,,,,,,,,,,
2024,Optus,4700002,-23.37392,150.50962,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4700004,-23.18055931,150.9405529,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4700011,-23.379709,150.494503,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4700015,-23.374043,150.533244,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4700016,-23.390851,150.510808,,Y,,,,,,,,,,,,,,,
2024,Optus,4700018,-23.404579,150.505996,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4700020,-23.378105,150.478144,,,,,,Y,,,Y,,,,,,,,
2024,Optus,4700021,-23.3816,150.51472,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4701001,-23.346657,150.550871,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,4701004,-23.320223,150.514923,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4701008,-23.35506,150.52315,,,,,,Y,,,Y,,,,,,,,
2024,Optus,4701008,-23.355136,150.523153,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4701011,-23.3464,150.508,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,4701013,-23.36655,150.5392,Y,Y,,Y,Y,,,,Y,,,,,,,,
2024,Optus,4702001,-23.459347,147.719609,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702002,-23.677171,149.481806,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702003,-23.62256,148.606647,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702009,-23.168206,150.437729,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4702010,-22.995412,150.262384,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702011,-22.907892,150.08495,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702012,-24.447177,150.315835,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702014,-23.85622,148.165016,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702015,-23.33353,150.72697,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,4702016,-23.92259329,150.0861924,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702018,-23.285021,150.531387,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,4702020,-23.418674,150.444905,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4702064,-23.487823,150.281901,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702070,-23.74978741,149.9792451,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702076,-23.11989,148.04097,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702079,-23.574153,149.032588,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4702083,-24.46141999,148.6348309,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702084,-23.45727,150.45425,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4702088,-23.33711,150.79722,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4702097,-23.5539,150.46355,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4702100,-23.41962,147.697689,Y,Y,,Y,,,Y,,,Y,Y,,,,Y,Federal Mobile Black Spot Program (MBSP),5
2024,Optus,4702110,-23.31368,150.49695,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4702118,-25.07188,148.2744,,Y,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4703001,-23.117874,150.743634,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4703005,-23.182204,150.791868,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4703006,-22.88081,150.62688,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4703007,-23.05731,150.767371,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4703010,-23.128835,150.748723,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,4703017,-23.03095,150.69009,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4705001,-22.78418084,149.8057292,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4705002,-22.74045,149.545076,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4706001,-22.654303,149.595508,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,4707001,-22.34632898,149.5370217,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4709002,-23.027314,148.343675,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4710002,-23.243415,150.816577,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,4714002,-23.628228,150.373867,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4715001,-24.398034,150.506238,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4715004,-24.308038,150.591504,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4717001,-23.585896,148.882679,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4718002,-24.56809,149.980736,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4719006,-24.952154,150.060802,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4720002,-23.474512,148.151181,Y,Y,,Y,Y,Y,Y,,,,,,,,,,
2024,Optus,4720010,-23.540816,148.175553,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,,,
2024,Optus,4721002,-22.75084,147.689447,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4721020,-22.826138,147.640495,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4722001,-24.141989,148.150545,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4722005,-24.384894,148.444312,,Y,,Y,,,,,,,,,,,,,
2024,Optus,4722010,-23.526591,147.650096,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4722012,-25.0634,148.237,,Y,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4723004,-23.138856,148.423928,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4724012,-23.6179664,146.629887,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4725011,-23.54289,144.79818,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4725012,-23.52852,145.25908,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4727001,-23.48627356,144.469604,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4728002,-23.624722,146.256179,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4730002,-23.27705338,144.1134568,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4730019,-23.440874,144.251028,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4737001,-21.422045,149.21623,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4737002,-21.393863,149.237762,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,4737003,-21.505106,149.131719,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4737005,-21.44347,149.278241,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,4738003,-21.644896,149.260176,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4738004,-21.681667,149.446464,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4739001,-21.926402,149.409965,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,4739002,-21.765751,149.374647,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,4740001,-21.357226,149.297514,,Y,,Y,,,,,Y,,,,,,,,
